TS_SECRETARIO_MUNICIPAL;;;;;;;;;
;CHAR;;PLANO DE CARREIRA;De 21 a 30 horas semanais.;Para os(as) professores(as), quais as jornadas de trabalho semanais estipuladas pela legislação municipal?;B;Sim;;
TX_Q132;CHAR;1;PLANO DE CARREIRA;De 31 a 40 horas semanais.;Para os(as) professores(as), quais as jornadas de trabalho semanais estipuladas pela legislação municipal?;A;Não;;
;CHAR;;PLANO DE CARREIRA;De 31 a 40 horas semanais.;Para os(as) professores(as), quais as jornadas de trabalho semanais estipuladas pela legislação municipal?;B;Sim;;
TX_Q133;CHAR;1;PLANO DE CARREIRA;Mais de 40 horas semanais.;Para os(as) professores(as), quais as jornadas de trabalho semanais estipuladas pela legislação municipal?;A;Não;;
;CHAR;;PLANO DE CARREIRA;Mais de 40 horas semanais.;Para os(as) professores(as), quais as jornadas de trabalho semanais estipuladas pela legislação municipal?;B;Sim;;
TX_Q134;CHAR;1;PLANO DE CARREIRA;Para os(as) professores(as), está previsto o limite máximo de 2/3 da jornada de trabalho semanal em sala de aula?;;A;Não;;
;CHAR;;PLANO DE CARREIRA;Para os(as) professores(as), está previsto o limite máximo de 2/3 da jornada de trabalho semanal em sala de aula?;;B;Sim;;
TX_Q135;CHAR;1;PLANO DE CARREIRA;Quais critérios de progressão ou promoção são utilizados no plano de carreira do magistério? Tempo de efetivo exercício no cargo.;"Regra de dependência: se Q127=""Sim"" e/ou Q128='Sim', abre itens do bloco Q135 a Q141.";A;Não;;
;CHAR;;PLANO DE CARREIRA;Quais critérios de progressão ou promoção são utilizados no plano de carreira do magistério? Tempo de efetivo exercício no cargo.;"Regra de dependência: se Q127=""Sim"" e/ou Q128='Sim', abre itens do bloco Q135 a Q141.";B;Sim;;
TX_Q136;CHAR;1;PLANO DE CARREIRA;Quais critérios de progressão ou promoção são utilizados no plano de carreira do magistério? Qualificação.;"Regra de dependência: se Q127=""Sim"" e/ou Q128='Sim', abre itens do bloco Q135 a Q141.";A;Não;;
;CHAR;;PLANO DE CARREIRA;Quais critérios de progressão ou promoção são utilizados no plano de carreira do magistério? Qualificação.;"Regra de dependência: se Q127=""Sim"" e/ou Q128='Sim', abre itens do bloco Q135 a Q141.";B;Sim;;
TX_Q137;CHAR;1;PLANO DE CARREIRA;Quais critérios de progressão ou promoção são utilizados no plano de carreira do magistério? Titulação.;"Regra de dependência: se Q127=""Sim"" e/ou Q128='Sim', abre itens do bloco Q135 a Q141.";A;Não;;
;CHAR;;PLANO DE CARREIRA;Quais critérios de progressão ou promoção são utilizados no plano de carreira do magistério? Titulação.;"Regra de dependência: se Q127=""Sim"" e/ou Q128='Sim', abre itens do bloco Q135 a Q141.";B;Sim;;
TX_Q138;CHAR;1;PLANO DE CARREIRA;Quais critérios de progressão ou promoção são utilizados no plano de carreira do magistério? Assiduidade.;"Regra de dependência: se Q127=""Sim"" e/ou Q128='Sim', abre itens do bloco Q135 a Q141.";A;Não;;
;CHAR;;PLANO DE CARREIRA;Quais critérios de progressão ou promoção são utilizados no plano de carreira do magistério? Assiduidade.;"Regra de dependência: se Q127=""Sim"" e/ou Q128='Sim', abre itens do bloco Q135 a Q141.";B;Sim;;
TX_Q139;CHAR;1;PLANO DE CARREIRA;Quais critérios de progressão ou promoção são utilizados no plano de carreira do magistério? Avaliação de desempenho.;"Regra de dependência: se Q127=""Sim"" e/ou Q128='Sim', abre itens do bloco Q135 a Q141.";A;Não;;
;CHAR;;PLANO DE CARREIRA;Quais critérios de progressão ou promoção são utilizados no plano de carreira do magistério? Avaliação de desempenho.;"Regra de dependência: se Q127=""Sim"" e/ou Q128='Sim', abre itens do bloco Q135 a Q141.";B;Sim;;
TX_Q140;CHAR;1;PLANO DE CARREIRA;Quais critérios de progressão ou promoção são utilizados no plano de carreira do magistério? Prova de conhecimentos para professores.;"Regra de dependência: se Q127=""Sim"" e/ou Q128='Sim', abre itens do bloco Q135 a Q141.";A;Não;;
;CHAR;;PLANO DE CARREIRA;Quais critérios de progressão ou promoção são utilizados no plano de carreira do magistério? Prova de conhecimentos para professores.;"Regra de dependência: se Q127=""Sim"" e/ou Q128='Sim', abre itens do bloco Q135 a Q141.";B;Sim;;
TX_Q141;CHAR;1;PLANO DE CARREIRA;Quais critérios de progressão ou promoção são utilizados no plano de carreira do magistério? Desempenho dos alunos em avaliações externas.;"Regra de dependência: se Q127=""Sim"" e/ou Q128='Sim', abre itens do bloco Q135 a Q141.";A;Não;;
;CHAR;;PLANO DE CARREIRA;Quais critérios de progressão ou promoção são utilizados no plano de carreira do magistério? Desempenho dos alunos em avaliações externas.;"Regra de dependência: se Q127=""Sim"" e/ou Q128='Sim', abre itens do bloco Q135 a Q141.";B;Sim;;
TX_Q142;CHAR;1;PLANO DE CARREIRA;Para os(as) professores(as) com jornada de trabalho de 40 HORAS SEMANAIS, o VENCIMENTO INICIAL é igual ou superior a R$ 4.420,55?;;A;Não;;
;CHAR;;PLANO DE CARREIRA;Para os(as) professores(as) com jornada de trabalho de 40 HORAS SEMANAIS, o VENCIMENTO INICIAL é igual ou superior a R$ 4.420,55?;;B;Sim;;
TX_Q143;CHAR;1;PLANO DE CARREIRA;O VENCIMENTO INICIAL dos(as) professores(as) de EDUCAÇÃO INFANTIL, comparado com o dos(as) professores(as) do Ensino Fundamental:;;A;É inferior ao dos(as) professores(as) do Ensino Fundamental.;;
;CHAR;;PLANO DE CARREIRA;O VENCIMENTO INICIAL dos(as) professores(as) de EDUCAÇÃO INFANTIL, comparado com o dos(as) professores(as) do Ensino Fundamental:;;B;É equivalente ao dos(as) professores(as) do Ensino Fundamental.;;
;CHAR;;PLANO DE CARREIRA;O VENCIMENTO INICIAL dos(as) professores(as) de EDUCAÇÃO INFANTIL, comparado com o dos(as) professores(as) do Ensino Fundamental:;;C;É superior ao dos(as) professores(as) do Ensino Fundamental.;;
;CHAR;;PLANO DE CARREIRA;O VENCIMENTO INICIAL dos(as) professores(as) de EDUCAÇÃO INFANTIL, comparado com o dos(as) professores(as) do Ensino Fundamental:;;D;Não existe este profissional na rede.;;
TX_Q144;CHAR;1;AVALIAÇÃO EDUCACIONAL;A Secretaria utiliza os resultados do IDEB?;;A;Não;;
;CHAR;;AVALIAÇÃO EDUCACIONAL;A Secretaria utiliza os resultados do IDEB?;;B;Sim;;
TX_Q145;NUM;1;AVALIAÇÃO EDUCACIONAL;Indique o grau de importância que tem o Ideb para que a Secretaria de Educação ou Órgão Gestor de Educação do seu município possa desenvolver cada uma das seguintes ações: Coletar informações para a formação continuada de professores.;"Regra de dependência: se Q144=""Sim"", abre Q145 a Q153.";Slidebar;1-4;;
TX_Q146;NUM;1;AVALIAÇÃO EDUCACIONAL;Indique o grau de importância que tem o Ideb para que a Secretaria de Educação ou Órgão Gestor de Educação do seu município possa desenvolver cada uma das seguintes ações: Avaliar programas ou projetos da Secretaria de Educação ou Órgão Gestor de Educação.;"Regra de dependência: se Q144=""Sim"", abre Q145 a Q153.";Slidebar;1-4;;
TX_Q147;NUM;1;AVALIAÇÃO EDUCACIONAL;Indique o grau de importância que tem o Ideb para que a Secretaria de Educação ou Órgão Gestor de Educação do seu município possa desenvolver cada uma das seguintes ações: Produzir materiais didáticos e pedagógicos pela Secretaria de Educação ou Órgão Gestor de Educação.;"Regra de dependência: se Q144=""Sim"", abre Q145 a Q153.";Slidebar;1-4;;
TX_Q148;NUM;1;AVALIAÇÃO EDUCACIONAL;Indique o grau de importância que tem o Ideb para que a Secretaria de Educação ou Órgão Gestor de Educação do seu município possa desenvolver cada uma das seguintes ações: Adquirir materiais didáticos e pedagógicos de empresas ou instituições.;"Regra de dependência: se Q144=""Sim"", abre Q145 a Q153.";Slidebar;1-4;;
TX_Q149;NUM;1;AVALIAÇÃO EDUCACIONAL;Indique o grau de importância que tem o Ideb para que a Secretaria de Educação ou Órgão Gestor de Educação do seu município possa desenvolver cada uma das seguintes ações: Premiar escolas com melhores resultados.;"Regra de dependência: se Q144=""Sim"", abre Q145 a Q153.";Slidebar;1-4;;
TX_Q150;NUM;1;AVALIAÇÃO EDUCACIONAL;Indique o grau de importância que tem o Ideb para que a Secretaria de Educação ou Órgão Gestor de Educação do seu município possa desenvolver cada uma das seguintes ações: Desenvolver ações pedagógicas voltadas para unidades escolares com piores resultados.;"Regra de dependência: se Q144=""Sim"", abre Q145 a Q153.";Slidebar;1-4;;
TX_Q151;NUM;1;AVALIAÇÃO EDUCACIONAL;Indique o grau de importância que tem o Ideb para que a Secretaria de Educação ou Órgão Gestor de Educação do seu município possa desenvolver cada uma das seguintes ações: Definir pagamento de bonificação para professores.;"Regra de dependência: se Q144=""Sim"", abre Q145 a Q153.";Slidebar;1-4;;
TX_Q152;NUM;1;AVALIAÇÃO EDUCACIONAL;Indique o grau de importância que tem o Ideb para que a Secretaria de Educação ou Órgão Gestor de Educação do seu município possa desenvolver cada uma das seguintes ações: Definir remanejamento de diretores.;"Regra de dependência: se Q144=""Sim"", abre Q145 a Q153.";Slidebar;1-4;;
TX_Q153;NUM;1;AVALIAÇÃO EDUCACIONAL;Indique o grau de importância que tem o Ideb para que a Secretaria de Educação ou Órgão Gestor de Educação do seu município possa desenvolver cada uma das seguintes ações: Autoavaliação da rede municipal.;"Regra de dependência: se Q144=""Sim"", abre Q145 a Q153.";Slidebar;1-4;;
TX_Q154;CHAR;1;AVALIAÇÃO EDUCACIONAL;O município aplica PROVAS EXTERNAS, preparadas pela Secretaria de Educação ou pelo Órgão Gestor de Educação ou por instituição contratada, aos estudantes da rede municipal?;;A;Não;;
;CHAR;;AVALIAÇÃO EDUCACIONAL;O município aplica PROVAS EXTERNAS, preparadas pela Secretaria de Educação ou pelo Órgão Gestor de Educação ou por instituição contratada, aos estudantes da rede municipal?;;B;Sim;;
TX_Q155;CHAR;1;AVALIAÇÃO EDUCACIONAL;Para cada etapa da Educação Básica, indique se são aplicadas, ou não, PROVAS EXTERNAS aos estudantes da rede municipal. Pré-escola;"Regra de dependência: se Q154=""Sim"", abre Q155 a Q166.";A;Aplicam-se provas externas ;;
;CHAR;;AVALIAÇÃO EDUCACIONAL;Para cada etapa da Educação Básica, indique se são aplicadas, ou não, PROVAS EXTERNAS aos estudantes da rede municipal. Pré-escola;"Regra de dependência: se Q154=""Sim"", abre Q155 a Q166.";B;Não se aplicam provas externas;;
TX_Q156;CHAR;1;AVALIAÇÃO EDUCACIONAL;Quem é responsável por elaborar as PROVAS EXTERNAS aplicadas aos estudantes da pré-escola?;"Regra de dependência: se Q155=""Aplicam-se provas externas "", abre Q156.";A;Secretaria de Educação ou Órgão Gestor de Educação;;
;CHAR;;AVALIAÇÃO EDUCACIONAL;Quem é responsável por elaborar as PROVAS EXTERNAS aplicadas aos estudantes da pré-escola?;"Regra de dependência: se Q155=""Aplicam-se provas externas "", abre Q156.";B;Instituição contratada;;
TX_Q157;CHAR;1;AVALIAÇÃO EDUCACIONAL;Indique as etapas da Educação Básica nas quais são aplicadas as provas preparadas pela secretaria ou instituicao contratada: Ensino Fundamental – Anos Iniciais;"Regra de dependência: se Q154=""Sim"", abre Q155 a Q166.";A;Aplicam-se provas externas ;;
;CHAR;;AVALIAÇÃO EDUCACIONAL;Indique as etapas da Educação Básica nas quais são aplicadas as provas preparadas pela secretaria ou instituicao contratada: Ensino Fundamental – Anos Iniciais;"Regra de dependência: se Q154=""Sim"", abre Q155 a Q166.";B;Não se aplicam provas externas;;
TX_Q158;CHAR;1;AVALIAÇÃO EDUCACIONAL;Quem é responsável por elaborar as PROVAS EXTERNAS aplicadas aos estudantes dos anos iniciais do Ensino Fundamental?;"Regra de dependência: se Q157=""Aplicam-se provas externas "", abre Q158.";A;Secretaria de Educação ou Órgão Gestor de Educação;;
;CHAR;;AVALIAÇÃO EDUCACIONAL;Quem é responsável por elaborar as PROVAS EXTERNAS aplicadas aos estudantes dos anos iniciais do Ensino Fundamental?;"Regra de dependência: se Q157=""Aplicam-se provas externas "", abre Q158.";B;Instituição contratada;;
TX_Q159;CHAR;1;AVALIAÇÃO EDUCACIONAL;Indique as etapas da Educação Básica nas quais são aplicadas as provas preparadas pela secretaria ou instituicao contratada: Ensino Fundamental - Anos finais;"Regra de dependência: se Q154=""Sim"", abre Q155 a Q166.";A;Aplicam-se provas externas ;;
;CHAR;;AVALIAÇÃO EDUCACIONAL;Indique as etapas da Educação Básica nas quais são aplicadas as provas preparadas pela secretaria ou instituicao contratada: Ensino Fundamental - Anos finais;"Regra de dependência: se Q154=""Sim"", abre Q155 a Q166.";B;Não se aplicam provas externas;;
TX_Q160;CHAR;1;AVALIAÇÃO EDUCACIONAL;Quem é responsável por elaborar as PROVAS EXTERNAS aplicadas aos estudantes dos anos finais do Ensino Fundamental?;"Regra de dependência: se Q159=""Aplicam-se provas externas "", abre Q160.";A;Secretaria de Educação ou Órgão Gestor de Educação;;
;CHAR;;AVALIAÇÃO EDUCACIONAL;Quem é responsável por elaborar as PROVAS EXTERNAS aplicadas aos estudantes dos anos finais do Ensino Fundamental?;"Regra de dependência: se Q159=""Aplicam-se provas externas "", abre Q160.";B;Instituição contratada;;
TX_Q161;CHAR;1;AVALIAÇÃO EDUCACIONAL;Indique a periodicidade da aplicação das PROVAS EXTERNAS elaboradas pelo Secretaria de Educação ou pelo Órgão Gestor de Educação ou por instituição contratada: Mensal;"Regra de dependência: se Q154=""Sim"", abre Q155 a Q166.";A;Não;;
;CHAR;;AVALIAÇÃO EDUCACIONAL;Indique a periodicidade da aplicação das PROVAS EXTERNAS elaboradas pelo Secretaria de Educação ou pelo Órgão Gestor de Educação ou por instituição contratada: Mensal;"Regra de dependência: se Q154=""Sim"", abre Q155 a Q166.";B;Sim;;
TX_Q162;CHAR;1;AVALIAÇÃO EDUCACIONAL;Indique a periodicidade da aplicação das PROVAS EXTERNAS elaboradas pelo Secretaria de Educação ou pelo Órgão Gestor de Educação ou por instituição contratada: Bimestral;"Regra de dependência: se Q154=""Sim"", abre Q155 a Q166.";A;Não;;
;CHAR;;AVALIAÇÃO EDUCACIONAL;Indique a periodicidade da aplicação das PROVAS EXTERNAS elaboradas pelo Secretaria de Educação ou pelo Órgão Gestor de Educação ou por instituição contratada: Bimestral;"Regra de dependência: se Q154=""Sim"", abre Q155 a Q166.";B;Sim;;
TX_Q163;CHAR;1;AVALIAÇÃO EDUCACIONAL;Indique a periodicidade da aplicação das PROVAS EXTERNAS elaboradas pelo Secretaria de Educação ou pelo Órgão Gestor de Educação ou por instituição contratada: Trimestral;"Regra de dependência: se Q154=""Sim"", abre Q155 a Q166.";A;Não;;
;CHAR;;AVALIAÇÃO EDUCACIONAL;Indique a periodicidade da aplicação das PROVAS EXTERNAS elaboradas pelo Secretaria de Educação ou pelo Órgão Gestor de Educação ou por instituição contratada: Trimestral;"Regra de dependência: se Q154=""Sim"", abre Q155 a Q166.";B;Sim;;
TX_Q164;CHAR;1;AVALIAÇÃO EDUCACIONAL;Indique a periodicidade da aplicação das PROVAS EXTERNAS elaboradas pelo Secretaria de Educação ou pelo Órgão Gestor de Educação ou por instituição contratada: Semestral;"Regra de dependência: se Q154=""Sim"", abre Q155 a Q166.";A;Não;;
;CHAR;;AVALIAÇÃO EDUCACIONAL;Indique a periodicidade da aplicação das PROVAS EXTERNAS elaboradas pelo Secretaria de Educação ou pelo Órgão Gestor de Educação ou por instituição contratada: Semestral;"Regra de dependência: se Q154=""Sim"", abre Q155 a Q166.";B;Sim;;
TX_Q165;CHAR;1;AVALIAÇÃO EDUCACIONAL;Indique a periodicidade da aplicação das PROVAS EXTERNAS elaboradas pelo Secretaria de Educação ou pelo Órgão Gestor de Educação ou por instituição contratada: Anual;"Regra de dependência: se Q154=""Sim"", abre Q155 a Q166.";A;Não;;
;CHAR;;AVALIAÇÃO EDUCACIONAL;Indique a periodicidade da aplicação das PROVAS EXTERNAS elaboradas pelo Secretaria de Educação ou pelo Órgão Gestor de Educação ou por instituição contratada: Anual;"Regra de dependência: se Q154=""Sim"", abre Q155 a Q166.";B;Sim;;
TX_Q166;CHAR;1;AVALIAÇÃO EDUCACIONAL;Indique a periodicidade da aplicação das PROVAS EXTERNAS elaboradas pelo Secretaria de Educação ou pelo Órgão Gestor de Educação ou por instituição contratada: Bianual;"Regra de dependência: se Q154=""Sim"", abre Q155 a Q166.";A;Não;;
;CHAR;;AVALIAÇÃO EDUCACIONAL;Indique a periodicidade da aplicação das PROVAS EXTERNAS elaboradas pelo Secretaria de Educação ou pelo Órgão Gestor de Educação ou por instituição contratada: Bianual;"Regra de dependência: se Q154=""Sim"", abre Q155 a Q166.";B;Sim;;
TX_Q167;CHAR;1;AVALIAÇÃO EDUCACIONAL;A Secretaria de Educação ou Órgão Gestor de Educação realiza PERIODICAMENTE monitoramento ou avaliação da sua rede de ensino?;;A;Não;;
;CHAR;;AVALIAÇÃO EDUCACIONAL;A Secretaria de Educação ou Órgão Gestor de Educação realiza PERIODICAMENTE monitoramento ou avaliação da sua rede de ensino?;;B;Sim;;
TX_Q168;CHAR;1;AVALIAÇÃO EDUCACIONAL;Para cada uma das ações a seguir, indique se são, ou não, PERIODICAMENTE realizadas para monitorar ou avaliar a sua rede: Autoavaliação das escolas.;"Regra de dependência: se Q167=""Sim"", abre Q168 a Q175.";A;Não;;
;CHAR;;AVALIAÇÃO EDUCACIONAL;Para cada uma das ações a seguir, indique se são, ou não, PERIODICAMENTE realizadas para monitorar ou avaliar a sua rede: Autoavaliação das escolas.;"Regra de dependência: se Q167=""Sim"", abre Q168 a Q175.";B;Sim;;
TX_Q169;CHAR;1;AVALIAÇÃO EDUCACIONAL;Para cada uma das ações a seguir, indique se são, ou não, PERIODICAMENTE realizadas para monitorar ou avaliar a sua rede: Avaliação do Projeto Pedagógico das escolas.;"Regra de dependência: se Q167=""Sim"", abre Q168 a Q175.";A;Não;;
;CHAR;;AVALIAÇÃO EDUCACIONAL;Para cada uma das ações a seguir, indique se são, ou não, PERIODICAMENTE realizadas para monitorar ou avaliar a sua rede: Avaliação do Projeto Pedagógico das escolas.;"Regra de dependência: se Q167=""Sim"", abre Q168 a Q175.";B;Sim;;
TX_Q170;CHAR;1;AVALIAÇÃO EDUCACIONAL;Para cada uma das ações a seguir, indique se são, ou não, PERIODICAMENTE realizadas para monitorar ou avaliar a sua rede: Desempenho dos(as) professores(as).;"Regra de dependência: se Q167=""Sim"", abre Q168 a Q175.";A;Não;;
;CHAR;;AVALIAÇÃO EDUCACIONAL;Para cada uma das ações a seguir, indique se são, ou não, PERIODICAMENTE realizadas para monitorar ou avaliar a sua rede: Desempenho dos(as) professores(as).;"Regra de dependência: se Q167=""Sim"", abre Q168 a Q175.";B;Sim;;
TX_Q171;CHAR;1;AVALIAÇÃO EDUCACIONAL;Para cada uma das ações a seguir, indique se são, ou não, PERIODICAMENTE realizadas para monitorar ou avaliar a sua rede: Desempenho dos(as) diretores(as) das escolas.;"Regra de dependência: se Q167=""Sim"", abre Q168 a Q175.";A;Não;;
;CHAR;;AVALIAÇÃO EDUCACIONAL;Para cada uma das ações a seguir, indique se são, ou não, PERIODICAMENTE realizadas para monitorar ou avaliar a sua rede: Desempenho dos(as) diretores(as) das escolas.;"Regra de dependência: se Q167=""Sim"", abre Q168 a Q175.";B;Sim;;
TX_Q172;CHAR;1;AVALIAÇÃO EDUCACIONAL;Para cada uma das ações a seguir, indique se são, ou não, PERIODICAMENTE realizadas para monitorar ou avaliar a sua rede: Infraestrutura das escolas.;"Regra de dependência: se Q167=""Sim"", abre Q168 a Q175.";A;Não;;
;CHAR;;AVALIAÇÃO EDUCACIONAL;Para cada uma das ações a seguir, indique se são, ou não, PERIODICAMENTE realizadas para monitorar ou avaliar a sua rede: Infraestrutura das escolas.;"Regra de dependência: se Q167=""Sim"", abre Q168 a Q175.";B;Sim;;
TX_Q173;CHAR;1;AVALIAÇÃO EDUCACIONAL;Para cada uma das ações a seguir, indique se são, ou não, PERIODICAMENTE realizadas para monitorar ou avaliar a sua rede: Transporte escolar.;"Regra de dependência: se Q167=""Sim"", abre Q168 a Q175.";A;Não;;
;CHAR;;AVALIAÇÃO EDUCACIONAL;Para cada uma das ações a seguir, indique se são, ou não, PERIODICAMENTE realizadas para monitorar ou avaliar a sua rede: Transporte escolar.;"Regra de dependência: se Q167=""Sim"", abre Q168 a Q175.";B;Sim;;
TX_Q174;CHAR;1;AVALIAÇÃO EDUCACIONAL;Para cada uma das ações a seguir, indique se são, ou não, PERIODICAMENTE realizadas para monitorar ou avaliar a sua rede: Merenda escolar.;"Regra de dependência: se Q167=""Sim"", abre Q168 a Q175.";A;Não;;
;CHAR;;AVALIAÇÃO EDUCACIONAL;Para cada uma das ações a seguir, indique se são, ou não, PERIODICAMENTE realizadas para monitorar ou avaliar a sua rede: Merenda escolar.;"Regra de dependência: se Q167=""Sim"", abre Q168 a Q175.";B;Sim;;
TX_Q175;CHAR;1;AVALIAÇÃO EDUCACIONAL;Para cada uma das ações a seguir, indique se são, ou não, PERIODICAMENTE realizadas para monitorar ou avaliar a sua rede: Organização administrativa das escolas.;"Regra de dependência: se Q167=""Sim"", abre Q168 a Q175.";A;Não;;
;CHAR;;AVALIAÇÃO EDUCACIONAL;Para cada uma das ações a seguir, indique se são, ou não, PERIODICAMENTE realizadas para monitorar ou avaliar a sua rede: Organização administrativa das escolas.;"Regra de dependência: se Q167=""Sim"", abre Q168 a Q175.";B;Sim;;
TX_Q176;CHAR;3500;AVALIAÇÃO DO QUESTIONÁRIO;Sugestões de melhoria para o instrumento (inclusão de temas, estrutura do questionário etc.);;;RESPOSTA ABERTA;;
